Date,Time,Open,High,Low,Close,Volume,NumberOfTrades,BidVolume,AskVolume
2019/03/11,18:05:00,114 23.75/32,114 24/32,114 23.75/32,114 23.75/32,365,86,193,172
2019/03/11,18:10:00,114 23.75/32,114 24/32,114 23.75/32,114 23.75/32,441,69,231,210
2019/03/11,18:15:00,114 24/32,114 24/32,114 23.75/32,114 23.75/32,12,9,4,8
2019/03/11,18:20:00,114 24/32,114 24/32,114 24/32,114 24/32,388,24,0,388
2019/03/11,18:25:00,114 24.25/32,114 24.25/32,114 23.75/32,114 24/32,795,88,473,322
2019/03/11,18:30:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,729,112,451,278
2019/03/11,18:35:00,114 23.5/32,114 23.75/32,114 23.5/32,114 23.5/32,611,60,503,108
2019/03/11,18:40:00,114 23.5/32,114 23.75/32,114 23.5/32,114 23.75/32,88,10,46,42
2019/03/11,18:45:00,114 23.75/32,114 24/32,114 23.75/32,114 23.75/32,605,64,104,501
2019/03/11,18:50:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,7,4,3,4
2019/03/11,18:55:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,572,100,273,299
2019/03/11,19:00:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,299,25,64,235
2019/03/11,19:05:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,290,66,185,105
2019/03/11,19:10:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.25/32,99,16,93,6
2019/03/11,19:15:00,114 24.25/32,114 24.5/32,114 24/32,114 24.25/32,549,88,492,57
2019/03/11,19:20:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,14,10,2,12
2019/03/11,19:25:00,114 24.25/32,114 24.5/32,114 24/32,114 24.25/32,594,143,298,296
2019/03/11,19:30:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,700,142,354,346
2019/03/11,19:35:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,78,20,3,75
2019/03/11,19:40:00,114 24.5/32,114 24.5/32,114 24/32,114 24/32,526,36,434,92
2019/03/11,19:45:00,114 24/32,114 24/32,114 24/32,114 24/32,70,8,70,0
2019/03/11,19:50:00,114 24/32,114 24/32,114 23.75/32,114 24/32,504,68,201,303
2019/03/11,19:55:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,348,79,133,215
2019/03/11,20:00:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,178,38,110,68
2019/03/11,20:05:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,72,9,0,72
2019/03/11,20:10:00,114 23.75/32,114 23.75/32,114 23.5/32,114 23.75/32,845,105,141,704
2019/03/11,20:15:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,124,39,36,88
2019/03/11,20:20:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,581,56,0,581
2019/03/11,20:25:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,92,33,34,58
2019/03/11,20:30:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,418,43,105,313
2019/03/11,20:35:00,114 24/32,114 24/32,114 23.25/32,114 23.25/32,1168,90,1121,47
2019/03/11,20:40:00,114 23.5/32,114 23.5/32,114 23/32,114 23.25/32,1746,222,1040,706
2019/03/11,20:45:00,114 23.25/32,114 23.5/32,114 23/32,114 23.5/32,861,134,436,425
2019/03/11,20:50:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,38,13,4,34
2019/03/11,20:55:00,114 23.25/32,114 23.5/32,114 23.25/32,114 23.5/32,199,43,131,68
2019/03/11,21:00:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,59,10,44,15
2019/03/11,21:05:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,949,96,68,881
2019/03/11,21:10:00,114 23.25/32,114 23.5/32,114 23.25/32,114 23.25/32,2486,162,1593,893
2019/03/11,21:15:00,114 23.25/32,114 23.5/32,114 23.25/32,114 23.5/32,356,47,98,258
2019/03/11,21:20:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,16,10,2,14
2019/03/11,21:25:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,47,8,32,15
2019/03/11,21:30:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,12,7,1,11
2019/03/11,21:35:00,114 23.25/32,114 23.5/32,114 23.25/32,114 23.5/32,17,10,3,14
2019/03/11,21:40:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,251,32,1,250
2019/03/11,21:45:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,30,11,5,25
2019/03/11,21:50:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,21,8,10,11
2019/03/11,21:55:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,325,34,294,31
2019/03/11,22:00:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.5/32,27,14,1,26
2019/03/11,22:05:00,114 23.5/32,114 23.5/32,114 23.5/32,114 23.5/32,145,32,0,145
2019/03/11,22:10:00,114 23.5/32,114 23.75/32,114 23.5/32,114 23.75/32,352,59,29,323
2019/03/11,22:15:00,114 23.75/32,114 23.75/32,114 23.75/32,114 23.75/32,582,93,139,443
2019/03/11,22:20:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,1056,136,244,812
2019/03/11,22:25:00,114 24/32,114 24.25/32,114 24/32,114 24.25/32,1169,95,154,1015
2019/03/11,22:30:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.5/32,213,13,13,200
2019/03/11,22:35:00,114 24.5/32,114 24.5/32,114 24/32,114 24.25/32,726,108,678,48
2019/03/11,22:40:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,867,78,518,349
2019/03/11,22:45:00,114 24/32,114 24/32,114 24/32,114 24/32,1,1,1,0
2019/03/11,22:50:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,42,7,2,40
2019/03/11,22:55:00,114 24/32,114 24/32,114 24/32,114 24/32,554,71,260,294
2019/03/11,23:00:00,114 24/32,114 24.25/32,114 24/32,114 24.25/32,390,31,345,45
2019/03/11,23:05:00,114 24/32,114 24.25/32,114 24/32,114 24/32,17,11,12,5
2019/03/11,23:10:00,114 24/32,114 24/32,114 24/32,114 24/32,14,6,14,0
2019/03/11,23:15:00,114 24/32,114 24.25/32,114 24/32,114 24.25/32,164,17,1,163
2019/03/11,23:20:00,114 24.25/32,114 24.5/32,114 24/32,114 24/32,1271,147,764,507
2019/03/11,23:25:00,114 24/32,114 24.25/32,114 24/32,114 24/32,13,8,11,2
2019/03/11,23:30:00,114 24/32,114 24.25/32,114 24/32,114 24.25/32,849,66,32,817
2019/03/11,23:35:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,286,75,67,219
2019/03/11,23:40:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,17,7,0,17
2019/03/11,23:45:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,7,6,1,6
2019/03/11,23:50:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,82,22,1,81
2019/03/11,23:55:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,346,54,271,75
2019/03/12,0:00:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,120,21,111,9
2019/03/12,0:05:00,114 24.5/32,114 24.5/32,114 24.25/32,114 24.25/32,57,8,28,29
2019/03/12,0:10:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.5/32,2,2,1,1
2019/03/12,0:15:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,1,1,1,0
2019/03/12,0:20:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,17,6,17,0
2019/03/12,0:25:00,114 24.25/32,114 24.5/32,114 24/32,114 24.25/32,193,40,128,65
2019/03/12,0:30:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,380,51,249,131
2019/03/12,0:35:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,38,13,19,19
2019/03/12,0:40:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,157,27,46,111
2019/03/12,0:45:00,114 24/32,114 24.25/32,114 24/32,114 24.25/32,313,57,137,176
2019/03/12,0:50:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,419,57,198,221
2019/03/12,0:55:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,229,35,80,149
2019/03/12,1:00:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.25/32,343,21,163,180
2019/03/12,1:05:00,114 24.5/32,114 24.5/32,114 24.25/32,114 24.25/32,46,15,25,21
2019/03/12,1:10:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,249,21,249,0
2019/03/12,1:15:00,114 24.25/32,114 24.25/32,114 24.25/32,114 24.25/32,279,25,279,0
2019/03/12,1:20:00,114 24.5/32,114 24.5/32,114 24.25/32,114 24.5/32,1391,137,236,1155
2019/03/12,1:25:00,114 24.5/32,114 24.75/32,114 24.25/32,114 24.75/32,880,75,31,849
2019/03/12,1:30:00,114 24.75/32,114 24.75/32,114 24.5/32,114 24.5/32,50,5,10,40
2019/03/12,1:35:00,114 24.5/32,114 24.5/32,114 24.5/32,114 24.5/32,256,45,256,0
2019/03/12,1:40:00,114 24.5/32,114 24.75/32,114 24.5/32,114 24.5/32,140,12,10,130
2019/03/12,1:45:00,114 24.5/32,114 24.5/32,114 24.5/32,114 24.5/32,29,7,29,0
2019/03/12,1:50:00,114 24.5/32,114 24.5/32,114 24.5/32,114 24.5/32,50,16,50,0
2019/03/12,1:55:00,114 24.5/32,114 24.5/32,114 24.25/32,114 24.25/32,1174,129,951,223
2019/03/12,2:00:00,114 24.5/32,114 24.5/32,114 24/32,114 24/32,2704,340,1654,1050
2019/03/12,2:05:00,114 24.25/32,114 24.25/32,114 24/32,114 24.25/32,260,30,200,60
2019/03/12,2:10:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.25/32,808,193,439,369
2019/03/12,2:15:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.25/32,881,108,529,352
2019/03/12,2:20:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,774,133,382,392
2019/03/12,2:25:00,114 24/32,114 24.5/32,114 24/32,114 24.5/32,732,114,328,404
2019/03/12,2:30:00,114 24.25/32,114 24.25/32,114 24/32,114 24/32,1078,197,833,245
2019/03/12,2:35:00,114 24/32,114 24.25/32,114 23.75/32,114 23.75/32,423,79,326,97
2019/03/12,2:40:00,114 23.75/32,114 23.75/32,114 23.5/32,114 23.5/32,2886,278,2529,357
2019/03/12,2:45:00,114 23.5/32,114 23.75/32,114 23.5/32,114 23.75/32,506,40,436,70
2019/03/12,2:50:00,114 23.5/32,114 23.75/32,114 23.25/32,114 23.5/32,866,128,560,306
2019/03/12,2:55:00,114 23.5/32,114 23.5/32,114 23/32,114 23.25/32,2811,294,1732,1079
2019/03/12,3:00:00,114 23.25/32,114 23.75/32,114 23.25/32,114 23.5/32,4261,442,1029,3232
2019/03/12,3:05:00,114 23.75/32,114 24/32,114 23.5/32,114 24/32,1664,253,701,963
2019/03/12,3:10:00,114 23.75/32,114 24.25/32,114 23.75/32,114 24/32,853,162,469,384
2019/03/12,3:15:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,1352,224,696,656
2019/03/12,3:20:00,114 24/32,114 24.25/32,114 24/32,114 24.25/32,733,94,390,343
2019/03/12,3:25:00,114 24/32,114 24/32,114 23.25/32,114 23.75/32,1725,284,1146,579
2019/03/12,3:30:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,1084,187,549,535
2019/03/12,3:35:00,114 24/32,114 24/32,114 23.75/32,114 23.75/32,1040,115,956,84
2019/03/12,3:40:00,114 23.75/32,114 24/32,114 23.5/32,114 23.75/32,1265,219,264,1001
2019/03/12,3:45:00,114 24/32,114 24/32,114 23.75/32,114 23.75/32,76,22,74,2
2019/03/12,3:50:00,114 23.75/32,114 23.75/32,114 23.5/32,114 23.5/32,864,201,544,320
2019/03/12,3:55:00,114 23.5/32,114 23.5/32,114 23.25/32,114 23.25/32,381,60,109,272
2019/03/12,4:00:00,114 23.25/32,114 23.5/32,114 23/32,114 23/32,3359,375,2384,975
2019/03/12,4:05:00,114 22.75/32,114 23.25/32,114 22.75/32,114 23/32,2854,261,2122,732
2019/03/12,4:10:00,114 23.25/32,114 23.25/32,114 22.75/32,114 22.75/32,2521,359,1192,1329
2019/03/12,4:15:00,114 22.75/32,114 22.75/32,114 22.5/32,114 22.75/32,3507,349,1766,1741
2019/03/12,4:20:00,114 22.75/32,114 23/32,114 22.5/32,114 22.75/32,2074,199,1286,788
2019/03/12,4:25:00,114 22.75/32,114 23/32,114 22.5/32,114 22.5/32,1411,204,919,492
2019/03/12,4:30:00,114 22.5/32,114 23/32,114 22.5/32,114 23/32,2040,275,561,1479
2019/03/12,4:35:00,114 23/32,114 23.5/32,114 23/32,114 23.25/32,1565,208,381,1184
2019/03/12,4:40:00,114 23.25/32,114 23.75/32,114 23.25/32,114 23.75/32,1228,201,633,595
2019/03/12,4:45:00,114 23.75/32,114 24/32,114 23.75/32,114 23.75/32,1431,230,521,910
2019/03/12,4:50:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,55,28,26,29
2019/03/12,4:55:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,327,53,316,11
2019/03/12,5:00:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,1152,199,697,455
2019/03/12,5:05:00,114 24/32,114 24/32,114 23.75/32,114 24/32,1146,172,713,433
2019/03/12,5:10:00,114 24/32,114 24/32,114 23.75/32,114 24/32,2476,256,1587,889
2019/03/12,5:15:00,114 23.75/32,114 24/32,114 23.75/32,114 24/32,803,109,326,477
2019/03/12,5:20:00,114 24/32,114 24/32,114 23.75/32,114 24/32,429,120,311,118
2019/03/12,5:25:00,114 24/32,114 24.5/32,114 24/32,114 24.25/32,3248,368,855,2393
2019/03/12,5:30:00,114 24.5/32,114 24.5/32,114 24.25/32,114 24.25/32,2282,348,1178,1104
2019/03/12,5:35:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.25/32,88,45,67,21
2019/03/12,5:40:00,114 24.25/32,114 24.5/32,114 24.25/32,114 24.25/32,380,85,372,8
2019/03/12,5:45:00,114 24.25/32,114 24.75/32,114 24.25/32,114 24.5/32,1025,178,290,735
2019/03/12,5:50:00,114 24.5/32,114 24.75/32,114 24.5/32,114 24.75/32,877,165,267,610
2019/03/12,5:55:00,114 24.75/32,114 25/32,114 24.5/32,114 24.5/32,409,90,170,239
2019/03/12,6:00:00,114 24.75/32,114 25.25/32,114 24/32,114 25/32,5481,611,3500,1981
2019/03/12,6:05:00,114 25.25/32,114 25.75/32,114 25.25/32,114 25.5/32,4890,704,1904,2986
2019/03/12,6:10:00,114 25.75/32,114 26.25/32,114 25.75/32,114 26.25/32,4224,332,2179,2045
2019/03/12,6:15:00,114 26.25/32,114 26.25/32,114 25.75/32,114 26/32,1178,254,487,691
2019/03/12,6:20:00,114 26/32,114 26.75/32,114 26/32,114 26.75/32,5058,394,1021,4037
2019/03/12,6:25:00,114 26.75/32,114 26.75/32,114 26.25/32,114 26.5/32,928,140,328,600
2019/03/12,6:30:00,114 26.5/32,114 27/32,114 26.5/32,114 26.75/32,8390,664,4322,4068
2019/03/12,6:35:00,114 26.75/32,114 26.75/32,114 26.25/32,114 26.5/32,3024,388,1182,1842
2019/03/12,6:40:00,114 26.5/32,114 26.75/32,114 26.25/32,114 26.5/32,920,162,474,446
2019/03/12,6:45:00,114 26.5/32,114 26.5/32,114 26.25/32,114 26.5/32,493,38,351,142
2019/03/12,6:50:00,114 26.5/32,114 26.5/32,114 26/32,114 26.25/32,3571,470,2033,1538
2019/03/12,6:55:00,114 26.25/32,114 26.5/32,114 25.75/32,114 25.75/32,2208,304,1226,982
2019/03/12,7:00:00,114 25.75/32,114 26.25/32,114 25.75/32,114 25.75/32,2858,422,959,1899
2019/03/12,7:05:00,114 25.75/32,114 26.25/32,114 25.75/32,114 26/32,1336,276,773,563
2019/03/12,7:10:00,114 26/32,114 26/32,114 25.75/32,114 26/32,1692,197,424,1268
2019/03/12,7:15:00,114 26/32,114 26/32,114 25.25/32,114 25.5/32,3340,428,2454,886
2019/03/12,7:20:00,114 25.25/32,114 25.75/32,114 25.25/32,114 25.5/32,8296,787,3491,4805
2019/03/12,7:25:00,114 25.5/32,114 26/32,114 25.25/32,114 25.25/32,3887,562,1933,1954
2019/03/12,7:30:00,114 25.5/32,114 27.75/32,114 25.5/32,114 27/32,13904,1831,6806,7098
2019/03/12,7:35:00,114 27/32,114 28.25/32,114 26.75/32,114 28.25/32,10276,1131,4154,6122
2019/03/12,7:40:00,114 28.25/32,114 29/32,114 28.25/32,114 28.75/32,15718,1505,6700,9018
2019/03/12,7:45:00,114 28.75/32,114 30/32,114 28.5/32,114 29.5/32,16392,1562,5453,10939
2019/03/12,7:50:00,114 29.75/32,114 29.75/32,114 29/32,114 29.25/32,10907,906,6128,4779
2019/03/12,7:55:00,114 29.25/32,114 29.25/32,114 28.75/32,114 28.75/32,8193,930,4363,3830
2019/03/12,8:00:00,114 29/32,114 29.75/32,114 29/32,114 29.5/32,9499,697,2223,7276
2019/03/12,8:05:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.5/32,6990,611,4652,2338
2019/03/12,8:10:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.75/32,3322,346,1216,2106
2019/03/12,8:15:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.5/32,5855,506,3332,2523
2019/03/12,8:20:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.5/32,3194,288,1761,1433
2019/03/12,8:25:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.5/32,1621,169,37,1584
2019/03/12,8:30:00,114 29.75/32,114 30.5/32,114 29.5/32,114 30.25/32,7568,927,1454,6114
2019/03/12,8:35:00,114 30.25/32,114 30.5/32,114 30/32,114 30/32,5884,801,3383,2501
2019/03/12,8:40:00,114 29.75/32,114 29.75/32,114 29.25/32,114 29.75/32,10096,853,5763,4333
2019/03/12,8:45:00,114 29.5/32,114 30/32,114 29.25/32,114 29.75/32,5485,564,3414,2071
2019/03/12,8:50:00,114 29.75/32,114 29.75/32,114 29.5/32,114 29.5/32,6495,676,3330,3165
2019/03/12,8:55:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.25/32,2047,271,601,1446
2019/03/12,9:00:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.5/32,4316,507,2664,1652
2019/03/12,9:05:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.75/32,2337,283,1387,950
2019/03/12,9:10:00,114 29.75/32,114 30.25/32,114 29.75/32,114 30.25/32,8568,732,3620,4948
2019/03/12,9:15:00,114 30.25/32,114 30.75/32,114 30.25/32,114 30.5/32,13298,1267,5455,7843
2019/03/12,9:20:00,114 30.5/32,114 30.5/32,114 29.75/32,114 30/32,10791,1053,7605,3186
2019/03/12,9:25:00,114 30/32,114 30/32,114 29.25/32,114 29.25/32,6750,824,4957,1793
2019/03/12,9:30:00,114 29.25/32,114 29.5/32,114 28.75/32,114 29.25/32,5862,664,2356,3506
2019/03/12,9:35:00,114 29.25/32,114 29.25/32,114 28.75/32,114 29.25/32,9954,856,5526,4428
2019/03/12,9:40:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,2597,313,1313,1284
2019/03/12,9:45:00,114 29.5/32,114 29.5/32,114 29/32,114 29/32,3076,300,2012,1064
2019/03/12,9:50:00,114 29/32,114 29.5/32,114 29/32,114 29.5/32,4627,575,2654,1973
2019/03/12,9:55:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,408,116,54,354
2019/03/12,10:00:00,114 29.25/32,114 29.75/32,114 29.25/32,114 29.25/32,9780,1033,4155,5625
2019/03/12,10:05:00,114 29.25/32,114 29.75/32,114 29.25/32,114 29.5/32,3031,312,1234,1797
2019/03/12,10:10:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.75/32,4423,554,2064,2359
2019/03/12,10:15:00,114 29.5/32,114 29.75/32,114 29.5/32,114 29.75/32,626,94,71,555
2019/03/12,10:20:00,114 29.75/32,114 30/32,114 29.5/32,114 29.75/32,2364,319,1063,1301
2019/03/12,10:25:00,114 29.75/32,114 30/32,114 29.5/32,114 29.75/32,3585,507,1721,1864
2019/03/12,10:30:00,114 29.75/32,114 30/32,114 29.5/32,114 29.75/32,2254,348,1513,741
2019/03/12,10:35:00,114 29.75/32,114 30/32,114 29.5/32,114 29.75/32,1141,211,447,694
2019/03/12,10:40:00,114 29.5/32,114 29.75/32,114 29.25/32,114 29.5/32,3938,500,2822,1116
2019/03/12,10:45:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.5/32,1354,212,386,968
2019/03/12,10:50:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.5/32,112,84,70,42
2019/03/12,10:55:00,114 29.5/32,114 29.5/32,114 29.25/32,114 29.25/32,6408,863,4449,1959
2019/03/12,11:00:00,114 29/32,114 29.25/32,114 29/32,114 29/32,2318,363,848,1470
2019/03/12,11:05:00,114 29/32,114 29.5/32,114 29/32,114 29.5/32,6772,661,4088,2684
2019/03/12,11:10:00,114 29.25/32,114 29.5/32,114 29.25/32,114 29.25/32,2131,251,1508,623
2019/03/12,11:15:00,114 29.25/32,114 30/32,114 29.25/32,114 29.75/32,6409,729,2192,4217
2019/03/12,11:20:00,114 29.75/32,114 30/32,114 29.75/32,114 30/32,5149,569,2592,2557
2019/03/12,11:25:00,114 30/32,114 30.25/32,114 30/32,114 30/32,2044,206,1497,547
2019/03/12,11:30:00,114 30/32,114 30/32,114 29.75/32,114 30/32,1120,113,862,258
2019/03/12,11:35:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,5688,588,2755,2933
2019/03/12,11:40:00,114 29.75/32,114 30/32,114 29.75/32,114 29.75/32,322,60,208,114
2019/03/12,11:45:00,114 29.75/32,114 30.25/32,114 29.75/32,114 30.25/32,6420,652,3420,3000
2019/03/12,11:50:00,114 30.25/32,114 30.5/32,114 30/32,114 30.5/32,5316,670,3118,2198
2019/03/12,11:55:00,114 30.5/32,114 30.75/32,114 30.25/32,114 30.5/32,6587,933,3839,2748
2019/03/12,12:00:00,114 30.5/32,115 0/32,114 30.25/32,114 31.5/32,5944,931,2451,3493
2019/03/12,12:05:00,114 31.5/32,115 0/32,114 31.5/32,115 0/32,7000,695,4386,2614
2019/03/12,12:10:00,115 0/32,115 0.5/32,114 31.75/32,115 0.5/32,9535,1276,4277,5258
2019/03/12,12:15:00,115 0.25/32,115 0.5/32,114 31.5/32,114 31.5/32,16579,1720,10626,5953
2019/03/12,12:20:00,114 31.5/32,114 31.75/32,114 31.5/32,114 31.75/32,10484,872,6447,4037
2019/03/12,12:25:00,114 31.75/32,115 0.25/32,114 31.5/32,115 0/32,7208,753,3880,3328
2019/03/12,12:30:00,114 31.75/32,115 0.5/32,114 31.75/32,115 0.25/32,6773,837,3287,3486
2019/03/12,12:35:00,115 0.25/32,115 0.5/32,114 31.75/32,114 31.75/32,5775,696,4207,1568
2019/03/12,12:40:00,114 31.75/32,115 0.25/32,114 31.75/32,114 31.75/32,8743,634,2205,6538
2019/03/12,12:45:00,115 0/32,115 0/32,114 31.75/32,115 0/32,781,124,678,103
2019/03/12,12:50:00,114 31.75/32,115 0.25/32,114 31.75/32,115 0.25/32,5337,646,652,4685
2019/03/12,12:55:00,115 0.25/32,115 0.5/32,115 0/32,115 0/32,5021,561,2374,2647
2019/03/12,13:00:00,115 0/32,115 0.25/32,115 0/32,115 0.25/32,4087,490,1383,2704
2019/03/12,13:05:00,115 0.25/32,115 0.5/32,115 0/32,115 0.25/32,3618,380,1253,2365
2019/03/12,13:10:00,115 0.25/32,115 0.75/32,115 0.25/32,115 0.5/32,3460,343,453,3007
2019/03/12,13:15:00,115 0.5/32,115 0.75/32,115 0/32,115 0/32,15801,1402,12088,3713
2019/03/12,13:20:00,115 0.25/32,115 0.5/32,114 31.75/32,115 0.5/32,12271,1322,4612,7659
2019/03/12,13:25:00,115 0.5/32,115 0.75/32,115 0/32,115 0.75/32,6898,794,3399,3499
2019/03/12,13:30:00,115 0.75/32,115 0.75/32,115 0.25/32,115 0.5/32,12081,1172,6489,5592
2019/03/12,13:35:00,115 0.25/32,115 0.75/32,115 0.25/32,115 0.5/32,3040,344,1407,1633
2019/03/12,13:40:00,115 0.5/32,115 0.75/32,115 0/32,115 0/32,8079,904,4859,3220
2019/03/12,13:45:00,115 0/32,115 0.25/32,114 31.75/32,115 0/32,7452,625,4339,3113
2019/03/12,13:50:00,115 0/32,115 0.25/32,115 0/32,115 0/32,2205,206,1310,895
2019/03/12,13:55:00,115 0/32,115 0.25/32,114 31.75/32,114 31.75/32,18120,2113,12075,6045
2019/03/12,14:00:00,114 31.75/32,115 0/32,114 31.5/32,114 31.75/32,12791,855,5504,7287
2019/03/12,14:05:00,115 0/32,115 0.5/32,115 0/32,115 0.5/32,9508,819,2982,6526
2019/03/12,14:10:00,115 0.5/32,115 0.75/32,115 0.25/32,115 0.5/32,2272,184,882,1390
2019/03/12,14:15:00,115 0.5/32,115 0.75/32,115 0.25/32,115 0.5/32,5767,540,2964,2803
2019/03/12,14:20:00,115 0.5/32,115 1.75/32,115 0.25/32,115 0.5/32,12431,1317,5628,6803
2019/03/12,14:25:00,115 0.5/32,115 0.5/32,115 0/32,115 0/32,8796,776,4703,4093
2019/03/12,14:30:00,115 0.25/32,115 1/32,115 0.25/32,115 0.5/32,9828,916,4373,5455
2019/03/12,14:35:00,115 0.5/32,115 1/32,115 0.5/32,115 0.75/32,5187,429,2165,3022
2019/03/12,14:40:00,115 1/32,115 1/32,114 31.75/32,114 31.75/32,2686,340,2142,544
2019/03/12,14:45:00,114 31.75/32,115 0.25/32,114 31.75/32,115 0.25/32,3574,486,1808,1766
2019/03/12,14:50:00,115 0.25/32,115 0.75/32,115 0.25/32,115 0.5/32,2962,339,1771,1191
2019/03/12,14:55:00,115 0.5/32,115 0.75/32,114 31.75/32,114 31.75/32,3408,340,3016,392
2019/03/12,15:00:00,115 0/32,115 0.75/32,115 0/32,115 0.5/32,4223,323,895,3328
2019/03/12,15:05:00,115 0.5/32,115 0.75/32,115 0.5/32,115 0.75/32,1200,207,473,727
2019/03/12,15:10:00,115 0.75/32,115 1.25/32,115 0.75/32,115 1/32,2679,362,1014,1665
2019/03/12,15:15:00,115 1/32,115 1/32,115 0.5/32,115 0.5/32,1953,180,1720,233
2019/03/12,15:20:00,115 0.5/32,115 0.75/32,115 0.5/32,115 0.5/32,156,24,154,2
2019/03/12,15:25:00,115 0.5/32,115 1/32,115 0.5/32,115 0.75/32,2431,320,791,1640
2019/03/12,15:30:00,115 0.75/32,115 1/32,115 0.5/32,115 1/32,2026,220,945,1081
2019/03/12,15:35:00,115 0.75/32,115 0.75/32,115 0.75/32,115 0.75/32,409,42,409,0
2019/03/12,15:40:00,115 0.75/32,115 1/32,115 0.75/32,115 0.75/32,1235,188,1002,233
2019/03/12,15:45:00,115 0.5/32,115 0.75/32,115 0.5/32,115 0.5/32,1138,202,325,813
2019/03/12,15:50:00,115 0.5/32,115 0.75/32,115 0.25/32,115 0.5/32,1739,160,1244,495
2019/03/12,15:55:00,115 0.25/32,115 0.5/32,114 31.75/32,115 0/32,4116,522,2497,1619
2019/03/12,17:00:00,115 0/32,115 0/32,114 31.75/32,114 31.75/32,711,41,640,71
2019/03/12,17:05:00,114 31.75/32,115 0/32,114 31.75/32,115 0/32,512,42,77,435
